wsi_id,mean_superpixel_area,magnification,mpp_x,mpp_y,norm_mpp_x,norm_mpp_y
C3N-02426-23,303922.94866566185,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03272-25,456151.9025835415,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04868-27,501555.9064598234,20.0,0.5031,0.5031,0.25155,0.25155
C3L-05417-22,346193.8544414736,20.0,0.5031,0.5031,0.25155,0.25155
C3L-05427-24,434852.04096081754,20.0,0.5031,0.5031,0.25155,0.25155
C3L-05020-26,127265.77492393968,20.0,0.5031,0.5031,0.25155,0.25155
C3N-02339-22,402385.7685185087,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04336-21,475156.72457983776,20.0,0.5031,0.5031,0.25155,0.25155
C3N-02675-24,296357.8894356377,20.0,0.4942,0.4942,0.2471,0.2471
C3L-05417-21,283346.2030648589,20.0,0.5031,0.5031,0.25155,0.25155
C3L-05392-23,401516.4833545624,20.0,0.5031,0.5031,0.25155,0.25155
C3L-03963-28,259901.10617075782,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04786-27,254733.58205797645,20.0,0.5031,0.5031,0.25155,0.25155
C3N-01028-27,490255.0792013789,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04336-23,463006.39942092146,20.0,0.5031,0.5031,0.25155,0.25155
C3L-00568-22,390073.7473282875,20.0,0.4942,0.4942,0.2471,0.2471
C3L-05392-24,431769.6646716233,20.0,0.5031,0.5031,0.25155,0.25155
C3L-00993-23,407196.0926401653,20.0,0.4942,0.4942,0.2471,0.2471
C3L-05428-28,632559.5547179645,20.0,0.5031,0.5031,0.25155,0.25155
C3L-01884-22,335330.7823635067,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04856-26,485859.6299023298,20.0,0.5031,0.5031,0.25155,0.25155
C3L-05225-21,446286.2881209453,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02649-26,333545.66022306395,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00211-21,326746.0201107673,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02130-22,450303.3485833855,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04336-27,483303.0799535075,20.0,0.5031,0.5031,0.25155,0.25155
C3N-02339-23,423646.5690754773,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03072-23,244724.77214766858,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03965-24,417111.67082710186,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04013-25,445959.33973028074,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03093-23,450360.201618352,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00247-26,500613.20026125724,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04878-25,486753.2475003255,20.0,0.5031,0.5031,0.25155,0.25155
C3L-05422-23,397455.5804501382,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04014-27,419875.13833135285,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04854-23,413674.847220191,20.0,0.5031,0.5031,0.25155,0.25155
C3L-05398-25,477831.4764013841,20.0,0.5031,0.5031,0.25155,0.25155
C3N-05914-29,498634.123189382,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04912-23,507399.93161830446,20.0,0.5031,0.5031,0.25155,0.25155
C3N-01028-24,429065.36392016406,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02130-24,440492.76930089045,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04912-25,457929.2496381443,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02951-22,416252.3835120058,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02170-21,445495.59126695956,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03961-28,395789.19461254653,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00965-24,351265.91785774706,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02649-30,280924.99554096523,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02624-24,452693.73770989245,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00221-28,384735.3389671664,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02435-27,403121.313657131,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04888-25,409212.54800492385,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04781-25,468200.7876181413,20.0,0.5031,0.5031,0.25155,0.25155
C3L-00415-23,417578.4866641729,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04887-21,472713.3511899645,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02669-21,314489.23111570196,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03963-25,457392.7718914484,20.0,0.4942,0.4942,0.2471,0.2471
C3L-05420-22,421047.7384095032,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02660-21,362699.4992259188,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04880-25,450404.97129221004,20.0,0.5031,0.5031,0.25155,0.25155
C3L-05369-28,494009.78671292716,20.0,0.5031,0.5031,0.25155,0.25155
C3N-03486-22,364165.0992112505,20.0,0.4942,0.4942,0.2471,0.2471
C3L-05397-21,443930.3361008085,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04792-26,506239.1611419294,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02168-24,351067.4779715011,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02130-23,458296.14994137624,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00965-21,358001.8806038361,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04079-21,390058.7140942174,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02618-22,397632.8756130402,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01028-23,452019.70976912836,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04883-23,392560.2460570791,20.0,0.5031,0.5031,0.25155,0.25155
C3N-03880-22,410394.9672259094,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02627-28,435924.1332177078,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04866-23,404980.86330015346,20.0,0.5031,0.5031,0.25155,0.25155
C3N-03762-21,350443.93518854934,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02618-28,437125.0932735807,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02649-25,429317.97735646565,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04858-26,502650.86779591476,20.0,0.5031,0.5031,0.25155,0.25155
C3L-05422-26,424378.90823843074,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02163-25,427717.72787061805,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03848-23,168851.4288549464,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01018-24,486660.1303720429,20.0,0.4942,0.4942,0.2471,0.2471
C3L-05392-26,430309.07126815314,20.0,0.5031,0.5031,0.25155,0.25155
C3L-05145-21,415853.09734383144,20.0,0.5031,0.5031,0.25155,0.25155
C3L-05394-24,433153.0694132506,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02349-21,501186.5435543983,20.0,0.4942,0.4942,0.2471,0.2471
C3L-05395-24,467278.51485656825,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04856-23,491007.1775811301,20.0,0.5031,0.5031,0.25155,0.25155
C3N-00497-21,359828.2388238899,20.0,0.4942,0.4942,0.2471,0.2471
C3L-06169-22,476047.1036065183,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02646-22,322853.1721082458,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02575-21,448213.3167671887,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02374-23,657855.2667966418,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04014-25,416036.72440550115,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04854-21,467123.7298800364,20.0,0.5031,0.5031,0.25155,0.25155
C3L-00927-22,363782.38556605857,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04334-25,430456.6123277865,20.0,0.5031,0.5031,0.25155,0.25155
C3N-03662-26,530235.5828526469,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03962-27,472435.52451421873,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01892-29,355768.20481878624,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02168-23,336584.91930355644,20.0,0.4942,0.4942,0.2471,0.2471
C3N-04609-23,439596.86231105827,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04861-24,416251.7399418647,20.0,0.5031,0.5031,0.25155,0.25155
C3N-01017-27,513383.59625369555,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04888-26,432604.71060997853,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04786-24,196092.8705439503,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04379-22,417875.262460705,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04916-27,682492.3343756829,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02625-22,379050.4311082054,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02624-21,454878.8018146391,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02288-23,342968.83923463855,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04874-28,421236.0848525604,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04921-24,413743.8660056881,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04871-23,330355.18912820186,20.0,0.5031,0.5031,0.25155,0.25155
C3L-03963-26,406123.44696711114,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02625-23,371533.66472126456,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01194-25,211209.60491103583,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00445-26,448768.2299020136,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04079-22,357751.5743970725,20.0,0.5031,0.5031,0.25155,0.25155
C3L-01285-22,410882.27780510753,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01017-24,411986.3163623434,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02575-22,498787.4655201415,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01411-23,456332.8209954803,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02552-23,356264.9023537203,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04391-26,333880.9229121728,20.0,0.4942,0.4942,0.2471,0.2471
C3L-01663-22,342262.9526737845,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04883-26,385974.39872452704,20.0,0.5031,0.5031,0.25155,0.25155
C3N-03092-24,436453.37989932834,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03886-26,552925.8340711704,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04878-22,473423.1387598529,20.0,0.5031,0.5031,0.25155,0.25155
C3L-05394-27,502330.2225597429,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02127-21,445223.9245249477,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01194-24,298417.10372725927,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04409-21,392923.0118508151,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04792-27,414278.43486301275,20.0,0.5031,0.5031,0.25155,0.25155
C3L-03987-22,385726.8188045471,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04361-24,463978.16685261816,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04786-22,379057.8922124353,20.0,0.5031,0.5031,0.25155,0.25155
C3N-04127-21,391346.556198435,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04781-28,340997.9339739239,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04856-27,460206.65832484514,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04749-22,496210.04443254025,20.0,0.5031,0.5031,0.25155,0.25155
C3N-02725-22,398499.6285624599,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04378-24,379863.175086668,20.0,0.5031,0.5031,0.25155,0.25155
C3L-05399-24,433956.87120568263,20.0,0.5031,0.5031,0.25155,0.25155
C3L-01884-21,385298.4604431022,20.0,0.4942,0.4942,0.2471,0.2471
C3L-01606-21,342999.76307948265,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03982-25,431880.01305013685,20.0,0.5031,0.5031,0.25155,0.25155
C3L-05399-28,557586.7012885226,20.0,0.5031,0.5031,0.25155,0.25155
C3L-05212-26,430642.812696249,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02964-26,395064.5090784025,20.0,0.4942,0.4942,0.2471,0.2471
C3L-05395-23,451564.3980310653,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04858-22,417614.8983740516,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02358-21,346459.19757686113,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04872-24,441343.425648457,20.0,0.5031,0.5031,0.25155,0.25155
C3N-01411-21,454119.11501830025,20.0,0.4942,0.4942,0.2471,0.2471
C3L-05221-26,371627.29232796765,20.0,0.5031,0.5031,0.25155,0.25155
C3N-03204-21,386671.4350725245,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04749-21,505075.0612777833,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02625-26,526757.7779593788,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04866-21,467594.78060015116,20.0,0.5031,0.5031,0.25155,0.25155
C3N-03886-23,445824.4431679746,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01020-24,536616.6494338769,20.0,0.4942,0.4942,0.2471,0.2471
C3L-05411-21,456259.5257800514,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04868-24,480110.7163243338,20.0,0.5031,0.5031,0.25155,0.25155
C3L-05393-28,459573.0368408982,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04361-21,394813.1611229741,20.0,0.4942,0.4942,0.2471,0.2471
C3L-05212-23,429010.27329300385,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02619-25,385140.85831828485,20.0,0.4942,0.4942,0.2471,0.2471
C3L-00445-25,435146.59305969375,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04792-23,417561.1485200652,20.0,0.5031,0.5031,0.25155,0.25155
C3L-01455-22,340856.2956648041,20.0,0.4942,0.4942,0.2471,0.2471
C3L-05150-24,433346.3098069072,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02963-21,422370.8358978995,20.0,0.4942,0.4942,0.2471,0.2471
C3N-04124-22,350638.38529236114,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00555-22,461271.4089344184,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02650-29,455404.93152678286,20.0,0.4942,0.4942,0.2471,0.2471
C3L-05397-25,421662.37968178035,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04871-22,295992.63167117006,20.0,0.5031,0.5031,0.25155,0.25155
C3N-02435-23,219735.65217249625,20.0,0.4942,0.4942,0.2471,0.2471
C3L-05393-25,396532.6851517043,20.0,0.5031,0.5031,0.25155,0.25155
C3N-01892-30,232541.29800076308,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02725-23,381978.60999413324,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04856-24,498371.53926408064,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02358-23,429287.63809308165,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00221-27,390474.98422018404,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04808-23,510937.7735362029,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04854-24,416439.9546084487,20.0,0.5031,0.5031,0.25155,0.25155
C3N-03051-22,385628.8398447973,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03093-25,257043.77752641903,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03875-22,414986.7672373646,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02660-28,462754.8583450864,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02170-22,448087.8276133712,20.0,0.4942,0.4942,0.2471,0.2471
C3N-05915-29,425539.9051601736,20.0,0.5031,0.5031,0.25155,0.25155
C3N-02725-26,429758.5707815079,20.0,0.4942,0.4942,0.2471,0.2471
C3L-01000-25,424466.85636978253,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04866-24,401839.0198425517,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02170-23,471995.64239158836,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00229-29,415783.50413041416,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04336-24,451083.2064105713,20.0,0.5031,0.5031,0.25155,0.25155
C3N-03886-22,399721.44224637974,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02891-26,373625.87915958255,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04408-26,533643.6337757839,20.0,0.5031,0.5031,0.25155,0.25155
C3L-05411-28,693225.4198471571,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02627-24,365718.05955542333,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02648-21,401967.483073006,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04361-25,464655.87983858376,20.0,0.4942,0.4942,0.2471,0.2471
C3L-05022-26,437965.729752888,20.0,0.5031,0.5031,0.25155,0.25155
C3N-05914-27,363041.22482077894,20.0,0.5031,0.5031,0.25155,0.25155
C3N-00211-24,400321.4851719851,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02669-27,391656.9363983818,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02629-28,309642.10374232015,20.0,0.4942,0.4942,0.2471,0.2471
C3L-05417-25,396048.1205596833,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02665-24,356322.9011539587,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04868-23,467953.65972247464,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04216-22,153737.6527454523,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02618-24,399049.674770935,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02127-25,329460.617388307,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02629-22,412523.3551577733,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01411-24,481393.3655440459,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01017-23,479872.3852567941,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04749-24,429659.6866866769,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04367-22,334503.6464029938,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04866-27,450547.09397826274,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02358-26,394025.5923299889,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04887-26,483944.5888122071,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04858-24,453919.8367972957,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04883-25,411961.2333274493,20.0,0.5031,0.5031,0.25155,0.25155
C3N-02252-29,325299.48894315003,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02619-21,411961.39540145616,20.0,0.4942,0.4942,0.2471,0.2471
C3L-05395-28,512168.53141019534,20.0,0.5031,0.5031,0.25155,0.25155
C3L-05225-23,457489.5417320823,20.0,0.5031,0.5031,0.25155,0.25155
C3N-04457-26,139548.7375174071,20.0,0.5031,0.5031,0.25155,0.25155
C3N-03923-21,419465.12456112733,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04808-21,460925.51585862134,20.0,0.5031,0.5031,0.25155,0.25155
C3L-05428-27,649179.7215607432,20.0,0.5031,0.5031,0.25155,0.25155
C3N-02494-22,200946.69199327595,20.0,0.4942,0.4942,0.2471,0.2471
C3L-05422-24,392246.36806574266,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04746-25,232762.06137812478,20.0,0.5031,0.5031,0.25155,0.25155
C3L-05411-26,577072.6900138011,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02618-26,481459.56944019307,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04728-22,312013.1387925186,20.0,0.5031,0.5031,0.25155,0.25155
C3L-00927-26,598888.3343614882,20.0,0.4942,0.4942,0.2471,0.2471
C3L-05428-21,511152.9946925755,20.0,0.5031,0.5031,0.25155,0.25155
C3N-03425-25,368591.80737793935,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04871-27,591348.6639594145,20.0,0.5031,0.5031,0.25155,0.25155
C3L-01455-23,319343.03669847804,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04410-21,419577.77416918945,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04861-25,455304.90063115564,20.0,0.5031,0.5031,0.25155,0.25155
C3L-05423-23,404001.7199077722,20.0,0.5031,0.5031,0.25155,0.25155
C3L-01606-26,494995.28037478396,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02619-23,358838.69101983093,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04922-21,429935.8634240575,20.0,0.5031,0.5031,0.25155,0.25155
C3N-01018-22,481434.16552724526,20.0,0.4942,0.4942,0.2471,0.2471
C3L-05693-21,280901.514831308,20.0,0.5031,0.5031,0.25155,0.25155
C3L-03965-25,479856.98132720304,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04014-28,423656.7119461629,20.0,0.4942,0.4942,0.2471,0.2471
C3L-05393-26,461486.11586965306,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04014-22,449650.1112148192,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04888-27,487853.4870478494,20.0,0.5031,0.5031,0.25155,0.25155
C3N-03877-21,406910.44765513705,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03982-21,448927.78079738055,20.0,0.5031,0.5031,0.25155,0.25155
C3N-00211-27,388554.1673106679,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03204-22,346303.25770146487,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02627-21,366217.51474819664,20.0,0.4942,0.4942,0.2471,0.2471
C3N-04127-22,403503.79121479316,20.0,0.4942,0.4942,0.2471,0.2471
C3L-05221-23,395347.3683822449,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02891-21,383754.42416122195,20.0,0.4942,0.4942,0.2471,0.2471
C3L-03272-24,383187.6101316906,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03851-24,383712.64200744685,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02523-24,437880.5945642363,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02434-27,325119.857781133,20.0,0.4942,0.4942,0.2471,0.2471
C3N-00555-27,350979.67108757386,20.0,0.4942,0.4942,0.2471,0.2471
C3L-05399-25,382071.82859917165,20.0,0.5031,0.5031,0.25155,0.25155
C3L-05148-21,432017.0497225667,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02618-27,459294.6362970276,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02650-26,390613.2149025033,20.0,0.4942,0.4942,0.2471,0.2471
C3N-04124-23,464194.99532261887,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02523-21,343401.0434886497,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04746-28,237279.16072925413,20.0,0.5031,0.5031,0.25155,0.25155
C3L-05020-25,111878.4250732118,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04861-28,469200.05897047796,20.0,0.5031,0.5031,0.25155,0.25155
C3L-03272-22,330601.0142105747,20.0,0.4942,0.4942,0.2471,0.2471
C3L-05399-22,388239.7350176223,20.0,0.5031,0.5031,0.25155,0.25155
C3L-05176-22,483665.5491482407,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04874-26,546695.2269412801,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04922-28,493528.52076392743,20.0,0.5031,0.5031,0.25155,0.25155
C3L-06169-23,391719.5305689423,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04883-28,304981.8254485928,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02619-22,395840.5381415135,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04728-21,317358.2550217746,20.0,0.5031,0.5031,0.25155,0.25155
C3L-03982-28,481308.38408975094,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04858-21,427356.51041362045,20.0,0.5031,0.5031,0.25155,0.25155
C3L-05369-21,466704.13127062586,20.0,0.5031,0.5031,0.25155,0.25155
C3N-02434-21,356890.8903448055,20.0,0.4942,0.4942,0.2471,0.2471
C3L-05020-21,326117.16482300725,20.0,0.5031,0.5031,0.25155,0.25155
C3N-01768-30,148778.09178006914,20.0,0.5031,0.5031,0.25155,0.25155
C3L-05394-22,356469.15509462607,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04883-27,388234.61275283847,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02648-27,289714.7249314331,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03092-26,397588.303086122,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03882-21,324995.51031593804,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02964-21,377890.3299167087,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04880-26,429144.7452352694,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02669-28,371847.11555318267,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03923-23,419798.97127908224,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02646-24,297833.75694626145,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02339-26,131268.73137387572,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04804-23,447639.25123437867,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02969-21,442565.7089063872,20.0,0.4942,0.4942,0.2471,0.2471
C3L-05150-23,424346.3596291276,20.0,0.5031,0.5031,0.25155,0.25155
C3N-03851-21,388261.25605919264,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04871-21,502623.5061154765,20.0,0.5031,0.5031,0.25155,0.25155
C3L-06169-21,409529.041239881,20.0,0.5031,0.5031,0.25155,0.25155
C3L-03982-23,321093.41656637145,20.0,0.5031,0.5031,0.25155,0.25155
C3N-00247-21,348190.79893208336,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04887-28,534330.302935552,20.0,0.5031,0.5031,0.25155,0.25155
C3N-01025-22,495786.07630375173,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04361-23,376319.99019926396,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02969-22,506572.3974179147,20.0,0.4942,0.4942,0.2471,0.2471
C3L-05422-25,443611.2091546182,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04916-24,419869.0688670285,20.0,0.5031,0.5031,0.25155,0.25155
C3L-04746-26,269274.101026922,20.0,0.5031,0.5031,0.25155,0.25155
C3L-03963-27,353864.79685840104,20.0,0.4942,0.4942,0.2471,0.2471
C3L-05172-23,471257.51821332413,20.0,0.5031,0.5031,0.25155,0.25155
C3L-00445-22,610737.7396882244,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02648-25,384963.40341908485,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01892-28,422537.40053352964,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04889-22,365711.4894285057,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02619-26,353040.035413193,20.0,0.4942,0.4942,0.2471,0.2471
C3N-03051-23,302764.3447989366,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04921-21,461040.25278296956,20.0,0.5031,0.5031,0.25155,0.25155
C3L-02650-23,362394.3246931576,20.0,0.4942,0.4942,0.2471,0.2471
C3N-02283-21,404071.1102092734,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04792-28,446433.83519838157,20.0,0.5031,0.5031,0.25155,0.25155
C3N-03875-21,365822.52920830314,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04883-22,338110.72821294353,20.0,0.5031,0.5031,0.25155,0.25155
C3L-01663-26,448926.708680258,20.0,0.4942,0.4942,0.2471,0.2471
C3N-01018-21,491652.0842848998,20.0,0.4942,0.4942,0.2471,0.2471
C3L-02163-24,467159.0158341491,20.0,0.4942,0.4942,0.2471,0.2471
C3L-04409-23,474361.3050828667,20.0,0.5031,0.5031,0.25155,0.25155
